profile	owner_class	disposition	method	mode	signature	endpoint_source	compile_condition	authority_and_payload	delegate	replay_policy	protocol_constant	in_repo_references	rust_signature	replacement	executable_callers
fleet-coordinator	canic-owned	role-status-variant	canic_fleet_registry_snapshot_for_root	update	canic_fleet_registry_snapshot_for_root : () -> (Result_14);	crates/canic/src/macros/endpoints/fleet_coordinator.rs:44	always	#[$crate::canic_update(public)]	$crate::__internal::control_plane::api::fleet_coordinator::FleetCoordinatorApi::snapshot_for_calling_root()	update_read_only	CANIC_FLEET_REGISTRY_SNAPSHOT_FOR_ROOT	crates/canic-control-plane/src/workflow/fleet_registry_mirror/mod.rs:284;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:350;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:362;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:495;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:509;crates/canic/tests/protocol_surface.rs:1040;crates/canic/tests/protocol_surface.rs:1041;crates/canic/tests/protocol_surface.rs:1042;crates/canic/tests/protocol_surface.rs:912	async fn canic_fleet_registry_snapshot_for_root( ) -> Result<::canic::dto::fleet_registry::FleetRegistrySnapshotResponse, ::canic::Error>	CoordinatorStatusRequest::Registry	crates/canic-control-plane/src/workflow/fleet_registry_mirror/mod.rs:284;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:350;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:362;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:495;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:509
fleet-coordinator	canic-owned	role-status-variant	canic_fleet_registry_version	query	canic_fleet_registry_version : () -> (Result_15) query;	crates/canic/src/macros/endpoints/fleet_coordinator.rs:26	always	#[$crate::canic_query(requires(caller::is_controller()))]	$crate::__internal::control_plane::api::fleet_coordinator::FleetCoordinatorApi::version()	query_read_only(mode-derived)	CANIC_FLEET_REGISTRY_VERSION	crates/canic-cli/src/info_subnets/transport.rs:46;crates/canic-host/examples/empty_fleet_subnet_root_retirement.rs:251;crates/canic-host/examples/empty_fleet_subnet_root_retirement.rs:286;crates/canic-host/src/install_root/fleet_catalog_closeout/mod.rs:118;crates/canic-host/src/install_root/operations/registry.rs:28;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:121;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:334;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:620;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2073;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2273;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2303;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:82;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:851;crates/canic/tests/protocol_surface.rs:1035;crates/canic/tests/protocol_surface.rs:1036;crates/canic/tests/protocol_surface.rs:1037;crates/canic/tests/protocol_surface.rs:377	async fn canic_fleet_registry_version( ) -> Result<::canic::dto::fleet_registry::FleetRegistryVersion, ::canic::Error>	CoordinatorStatusRequest::RegistryVersion	crates/canic-cli/src/info_subnets/transport.rs:46;crates/canic-host/examples/empty_fleet_subnet_root_retirement.rs:251;crates/canic-host/examples/empty_fleet_subnet_root_retirement.rs:286;crates/canic-host/src/install_root/fleet_catalog_closeout/mod.rs:118;crates/canic-host/src/install_root/operations/registry.rs:28;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:121;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:334;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:620;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2073;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2273;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2303;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:82;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:851
fleet-coordinator	canic-owned	role-command-variant	canic_fleet_subnet_root_join	update	canic_fleet_subnet_root_join : (FleetSubnetRootJoinRequest) -> (Result_16);	crates/canic/src/macros/endpoints/fleet_coordinator.rs:35	always	#[$crate::canic_update( requires(caller::is_controller()), payload(max_bytes = ::canic::__internal::core::control_plane_support::ops::fleet_registry::MAX_FLEET_REGISTRY_CANONICAL_BYTES) )]	$crate::__internal::control_plane::api::fleet_coordinator::FleetCoordinatorApi::join_root(	update_response_idempotent	CANIC_FLEET_SUBNET_ROOT_JOIN	crates/canic-host/src/install_root/fleet_subnet_root_registry_join/mod.rs:157;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:131;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:145;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:155;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:178;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:625;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:635;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2089;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:83;crates/canic/tests/protocol_surface.rs:378;crates/canic/tests/protocol_surface.rs:714;crates/canic/tests/protocol_surface.rs:715;crates/canic/tests/protocol_surface.rs:718;crates/canic/tests/protocol_surface.rs:719;crates/canic/tests/protocol_surface.rs:725	async fn canic_fleet_subnet_root_join( request: ::canic::dto::fleet_registry::FleetSubnetRootJoinRequest, ) -> Result<::canic::dto::fleet_registry::FleetSubnetRootJoinResponse, ::canic::Error>	CoordinatorCommand::JoinRoot	crates/canic-host/src/install_root/fleet_subnet_root_registry_join/mod.rs:157;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:131;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:145;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:155;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:178;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:625;crates/canic-testing-internal/src/pic/fleet_coordinator/mod.rs:635;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2089;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:83
wasm-store	canic-owned	role-command-variant	canic_activate_fleet	update	canic_activate_fleet : (FleetActivationRequest) -> (Result);	crates/canic/src/macros/endpoints/nonroot.rs:55	always	#[$crate::canic_update(internal, requires(caller::is_root()))]	$crate::__internal::core::api::fleet_activation::FleetActivationApi::activate_nonroot(request)?;	update_response_idempotent	CANIC_ACTIVATE_FLEET	crates/canic-core/src/domain/policy/pure/fleet_activation.rs:10;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:355;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:78;crates/canic-core/src/workflow/runtime/fleet_activation.rs:266;crates/canic-core/src/workflow/runtime/fleet_activation.rs:364;crates/canic/tests/protocol_surface.rs:1744;crates/canic/tests/protocol_surface.rs:344	async fn canic_activate_fleet( request: ::canic::dto::fleet_activation::FleetActivationRequest, ) -> Result<::canic::dto::fleet_activation::FleetActivationStatusResponse, ::canic::Error>	StoreCommand::ActivateFleet	crates/canic-core/src/workflow/runtime/fleet_activation.rs:266;crates/canic-core/src/workflow/runtime/fleet_activation.rs:364
wasm-store	canic-owned	role-status-variant	canic_bootstrap_status	query	canic_bootstrap_status : () -> (BootstrapStatusResponse) query;	crates/canic/src/macros/endpoints/shared.rs:62	always	#[$crate::canic_query(internal, public)]	$crate::__internal::core::api::ready::ReadyApi::bootstrap_status()	query_read_only(mode-derived)	missing	apps/skynet/console/src/lib.rs:69;apps/skynet/memory_cell/src/lib.rs:78;apps/skynet/node/src/lib.rs:115;apps/skynet/root/src/lib.rs:54;apps/skynet/t800/src/lib.rs:77;crates/canic-core/src/api/runtime/mod.rs:134;crates/canic-core/src/ops/runtime/bootstrap.rs:105;crates/canic-core/src/ops/runtime/bootstrap.rs:162	fn canic_bootstrap_status() -> ::canic::dto::state::BootstrapStatusResponse	StoreStatusRequest::Overview	none
wasm-store	canic-owned	role-status-variant	canic_cycle_balance	query	canic_cycle_balance : () -> (Result_1) query;	crates/canic/src/macros/endpoints/shared.rs:52	always	#[$crate::canic_query(public)]	Ok($crate::__internal::cdk::api::canister_cycle_balance())	query_read_only(mode-derived)	CANIC_CYCLE_BALANCE	apps/skynet/console/src/lib.rs:80;crates/canic-host/src/cycle_balance/mod.rs:41;crates/canic-host/src/cycle_balance/mod.rs:56;crates/canic-host/src/replica_query/mod.rs:103;crates/canic-host/src/replica_query/mod.rs:109;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1854;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:190	fn canic_cycle_balance() -> Result<u128, ::canic::Error>	StoreStatusRequest::CycleBalance	crates/canic-host/src/cycle_balance/mod.rs:41;crates/canic-host/src/cycle_balance/mod.rs:56;crates/canic-host/src/replica_query/mod.rs:103;crates/canic-host/src/replica_query/mod.rs:109;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1854;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:190
wasm-store	canic-owned	private-delete	canic_cycle_topups	query	canic_cycle_topups : (PageRequest) -> (Result_2) query;	crates/canic/src/macros/endpoints/cycles.rs:20	always	#[$crate::canic_query(public)]	Ok($crate::__internal::core::api::cycles::CycleTrackerQuery::topups(page))	query_read_only(mode-derived)	CANIC_CYCLE_TOPUPS	apps/skynet/console/src/lib.rs:82;crates/canic-cli/src/cycles/transport.rs:399;crates/canic-cli/src/cycles/transport.rs:406;crates/canic/tests/protocol_surface.rs:276;crates/canic/tests/protocol_surface.rs:277	fn canic_cycle_topups( page: ::canic::dto::page::PageRequest, ) -> Result<::canic::dto::page::Page<::canic::dto::cycles::CycleTopupEvent>, ::canic::Error>	none	none
wasm-store	canic-owned	role-status-variant	canic_cycle_tracker	query	canic_cycle_tracker : (PageRequest) -> (Result_3) query;	crates/canic/src/macros/endpoints/cycles.rs:12	always	#[$crate::canic_query(public)]	Ok($crate::__internal::core::api::cycles::CycleTrackerQuery::page(page))	query_read_only(mode-derived)	CANIC_CYCLE_TRACKER	apps/skynet/console/src/lib.rs:88;crates/canic-cli/src/cycles/transport.rs:431;crates/canic-cli/src/cycles/transport.rs:438;crates/canic-cli/src/cycles/transport.rs:575;crates/canic/tests/protocol_surface.rs:270;crates/canic/tests/protocol_surface.rs:271	fn canic_cycle_tracker( page: ::canic::dto::page::PageRequest, ) -> Result<::canic::dto::page::Page<::canic::dto::cycles::CycleTrackerEntry>, ::canic::Error>	StoreStatusRequest::CycleHistory	crates/canic-cli/src/cycles/transport.rs:431;crates/canic-cli/src/cycles/transport.rs:438;crates/canic-cli/src/cycles/transport.rs:575
wasm-store	canic-owned	role-status-variant	canic_fleet_activation_status	query	canic_fleet_activation_status : () -> (Result) query;	crates/canic/src/macros/endpoints/shared.rs:67	always	#[$crate::canic_query(requires(caller::is_controller()))]	$crate::__internal::core::api::fleet_activation::FleetActivationApi::status()	query_read_only(mode-derived)	CANIC_FLEET_ACTIVATION_STATUS	apps/skynet/console/src/lib.rs:94;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:12;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:142;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:179;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:290;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:317;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:335;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:373;crates/canic-core/src/workflow/runtime/fleet_activation.rs:403;crates/canic-host/src/install_root/fleet_subnet_root_install/mod.rs:429;crates/canic-testing-internal/src/pic/canic.rs:367;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2210;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3342;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3410;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:4191;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:78;crates/canic-tests/tests/lifecycle_boundary.rs:8;crates/canic-tests/tests/lifecycle_boundary.rs:94;crates/canic/tests/endpoint_macro.rs:40;crates/canic/tests/endpoint_macro.rs:42;crates/canic/tests/endpoint_macro.rs:43;crates/canic/tests/protocol_surface.rs:339;crates/canic/tests/protocol_surface.rs:390;crates/canic/tests/protocol_surface.rs:391;crates/canic/tests/protocol_surface.rs:397	async fn canic_fleet_activation_status() -> Result<::canic::dto::fleet_activation::FleetActivationStatusResponse, ::canic::Error>	StoreStatusRequest::Operation	crates/canic-core/src/workflow/runtime/fleet_activation.rs:403;crates/canic-host/src/install_root/fleet_subnet_root_install/mod.rs:429;crates/canic-testing-internal/src/pic/canic.rs:367;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2210;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3342;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3410;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:4191;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:78;crates/canic-tests/tests/lifecycle_boundary.rs:8;crates/canic-tests/tests/lifecycle_boundary.rs:94
wasm-store	canic-owned	role-status-variant	canic_managed_canister_binding	query	canic_managed_canister_binding : () -> (Result_4) query;	crates/canic/src/macros/endpoints/shared.rs:73	always	#[$crate::canic_query(requires(caller::is_controller()))]	$crate::__internal::core::api::lifecycle::nonroot::LifecycleApi::managed_binding()	query_read_only	CANIC_MANAGED_CANISTER_BINDING	apps/skynet/console/src/lib.rs:142;crates/canic-control-plane/src/workflow/component_registry/mod.rs:4417;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:16;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:336;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:65;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3145	async fn canic_managed_canister_binding() -> Result<::canic::ids::ManagedCanisterBinding, ::canic::Error>	StoreStatusRequest::Authority	crates/canic-control-plane/src/workflow/component_registry/mod.rs:4417;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3145
wasm-store	canic-owned	role-status-variant	canic_metadata	query	canic_metadata : () -> (CanicMetadataResponse) query;	crates/canic/src/macros/endpoints/shared.rs:144	always	#[$crate::canic_query(internal, public)]	$crate::__internal::core::api::metadata::CanicMetadataApi::metadata_for(	query_read_only(mode-derived)	CANIC_METADATA	apps/skynet/console/src/lib.rs:101;crates/canic-cli/src/apps/adoption_report.rs:162;crates/canic-cli/src/apps/adoption_report.rs:173;crates/canic-cli/src/apps/adoption_report.rs:177;crates/canic-cli/src/list/live/mod.rs:6;crates/canic-host/src/canic_metadata/mod.rs:1;crates/canic-host/src/canic_metadata/mod.rs:31;crates/canic-host/src/canic_metadata/mod.rs:39;crates/canic-host/src/lib.rs:13;crates/canic-host/src/release_set/config/mutation/rename.rs:280;crates/canic-host/src/release_set/config/mutation/rename.rs:290;crates/canic-host/src/release_set/config/mutation/rename.rs:293	fn canic_metadata() -> ::canic::dto::metadata::CanicMetadataResponse	StoreStatusRequest::Overview	crates/canic-cli/src/apps/adoption_report.rs:162;crates/canic-cli/src/apps/adoption_report.rs:173;crates/canic-cli/src/apps/adoption_report.rs:177;crates/canic-cli/src/list/live/mod.rs:6;crates/canic-host/src/canic_metadata/mod.rs:1;crates/canic-host/src/canic_metadata/mod.rs:31;crates/canic-host/src/canic_metadata/mod.rs:39;crates/canic-host/src/lib.rs:13;crates/canic-host/src/release_set/config/mutation/rename.rs:280;crates/canic-host/src/release_set/config/mutation/rename.rs:290;crates/canic-host/src/release_set/config/mutation/rename.rs:293
wasm-store	canic-owned	role-command-variant	canic_prepare_fleet_credential_generation	update	canic_prepare_fleet_credential_generation : ( FleetCredentialGenerationRequest, ) -> (Result);	crates/canic/src/macros/endpoints/nonroot.rs:48	always	#[$crate::canic_update(internal, requires(caller::is_root()))]	$crate::__internal::core::api::fleet_activation::FleetActivationApi::prepare_nonroot_credential_generation(request)	update_monotonic_transition	CANIC_PREPARE_FLEET_CREDENTIAL_GENERATION	crates/canic-core/src/domain/policy/pure/fleet_activation.rs:17;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:352;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:77;crates/canic-core/src/workflow/runtime/fleet_activation.rs:235;crates/canic-core/src/workflow/runtime/fleet_activation.rs:334;crates/canic/tests/protocol_surface.rs:1743;crates/canic/tests/protocol_surface.rs:343	async fn canic_prepare_fleet_credential_generation( request: ::canic::dto::fleet_activation::FleetCredentialGenerationRequest, ) -> Result<::canic::dto::fleet_activation::FleetActivationStatusResponse, ::canic::Error>	StoreCommand::PrepareFleetCredential	crates/canic-core/src/workflow/runtime/fleet_activation.rs:235;crates/canic-core/src/workflow/runtime/fleet_activation.rs:334
